,date,review,rating,isEdited,title,userName,developerResponse
1387,2023-05-01 18:09:26,My Kuda app is just doing anyhow have installed and unistall like four (4) time but it's still the same thing pls what should I do because anytime I click the app it always bounce back and its not like that before 😢😢😢😢🥺🥺,1,False,❌❌❌,Whyz_ønë ♌️,"{'id': 36301039, 'body': ""We're sincerely sorry for the inconvenience this may have caused you. Please you will need to update the version of your iOS on the appstore and then try again. Please reach out to us help@kuda.com if the issue persists. Thank you .💜"", 'modified': '2023-05-03T08:39:04Z'}"
1388,2023-04-27 11:50:15,"This is the best app I have ever use in my life ,it fast and secure , i love it",5,False,About kuda,jessy cruž,"{'id': 36248174, 'body': 'Thanks for taking out time to rate us. It really helps us to keep going and delivering the best.💜\r\n', 'modified': '2023-04-30T13:22:48Z'}"
1389,2023-04-14 19:13:23,Kuda your the best thanks for all the things you helping me with ❤️,5,False,The best banks,uzoma123,"{'id': 36047392, 'body': 'Thank you very much for your 5-star review!!!💜', 'modified': '2023-04-19T09:25:22Z'}"
1390,2023-04-08 12:47:34,100% Safe And Active,5,False,Fast And reliable,TwitGlobal,"{'id': 35912561, 'body': 'Thank you for providing your valuable feedback.💜', 'modified': '2023-04-12T10:58:53Z'}"
1391,2023-03-25 16:32:34,"Dear Kuda, my sincere gratitude for making me enjoy seamless financial transactions. Kudos to the mgt and every team member.",5,False,Great Team,ONielCares,"{'id': 35603174, 'body': 'Thank you for providing your valuable feedback.💜\r\n', 'modified': '2023-03-27T08:09:54Z'}"
1392,2023-04-03 10:59:07,Customer support is very poor. It’s almost as if there is no customer rep.  The phone numbers are not working . The live chat isn’t live.  So how does one get his issue resolved??,1,False,Poor customer service,King Jesse James,"{'id': 35790859, 'body': 'Hi there, we are sincerely sorry for whatever experience you might have had with us . Please we would like to have full details of your complaint ,by sending us an in-app message or email us at help@kuda.com , so that we resolve it and could improve based on your feedback. We look forward to your response . Thank you 💜', 'modified': '2023-04-05T14:56:13Z'}"
1393,2022-10-12 19:13:40,Very fast and active bank,5,False,Kuda bank,Jessyamason,
1394,2023-01-09 17:04:51,"Hello,please you should put prepaid card transfer.
Thanks",4,False,Prepaid card,adam lamido ibrahim,"{'id': 34217740, 'body': 'Hi Ibrahim, we are always looking to improve the experience for our users, and really appreciate the feedback. If there is anything specific we can look into, please contact us at help@kuda.com.💜', 'modified': '2023-01-11T07:40:49Z'}"
1395,2022-12-08 15:18:28,Kuda I updated my app and they logged me out and It happened that i forgot my password and I have been trying to reset my password but the link that is sent to my email is not working,1,False,Kuda help me,ebukafrancis,"{'id': 33643667, 'body': ""Hi Ebuka ,\r\nWe're sorry for any difficulties you might have experienced in using the Kuda app and the delay in responding to your complaint. Please can you send a mail to help@kuda.com to enable us follow-up with the resolution of your complaint, if they are yet to be resolved? We look forward to your response.\r\nThank you💜\r\n"", 'modified': '2022-12-10T09:41:37Z'}"
1396,2022-11-17 18:48:07,Been unable to login. The screen just freezes so I can’t access my money. Reversal has been “in progress” for 3 weeks and customer service can’t ever be reached,1,False,Update was a mistake,Iamgarni,
1397,2022-11-14 21:11:25,"You people updated the kuda app and now everything change from good to worse 
Why will you people be logging me out of my app and still telling me to create new password 😡😡😡😡😡😡",1,False,New update,zaynlior,
1398,2022-07-08 11:12:17,Reliable,5,False,"Fast, secure and reliable",Hezayo,
1399,2022-09-11 18:59:12,"Kuda Bank support system is trash I did a failed transaction through POS, I reported through the report transaction button, the merchant log dispute, I am yet to receive reversal for a month now.",1,False,Support System is Trash,Abubakar Ismail,
1400,2022-06-09 15:27:28,Please stop logging me out.,5,False,Log out,kendrick Godwin,
1401,2022-05-22 20:28:50,Great app for personal and business accounts,5,False,Awesome,vin digind,
1402,2022-05-25 21:57:20,Why is your app misbehaving.. I couldn’t create account keep telling me invalid,4,False,Bad,bamidelelondon,
1403,2022-05-05 20:01:20,"Love this app,every transaction goes very fast",5,False,Excellent,2181004558 uba,
1404,2022-01-20 18:34:27,"Best banking platform ever,it deserve more than 5 star",5,False,Best bank,sunday Aisosa,
1405,2022-04-20 14:44:44,Y’all that arrest your customers after freezing their accounts? You call efcc and police on your customers for asking you people to unlock his account. Useless bank.,1,False,Useless bank,Siefata,
1406,2022-04-20 08:51:20,"This is the worst bank ever, how on earth will a bank freeze someone’s money without no traces of fraud, the worst of all, Kuda can pull up police on you just because you’re a customer",1,False,Incapability and freezing of money,freezing of money,
1407,2022-04-20 07:40:22,Kuda bank harasses their customers by making their security officers beat up their customers and press tear gas on their face. They should do better and call EFFC if truly there’s a case of fraud not take laws into their hands. They are called banks not office of the law.,1,False,Physical Harassment of Customers,Blue_beey,
1408,2021-08-26 19:07:56,Works perfectly and fast,5,False,Very nice app,Niems🌸,
1409,2021-12-10 19:48:57,"Dear Kuda , I just downloaded this app and I am stuck on the two-step verification page. What’s wrong?
Please rectify it so I can start using it for my transaction, thanks",2,False,Complaint,spicy Ronnie,
1410,2021-10-16 08:29:36,Report transaction button is not working,3,False,Report,njspark,
1411,2020-08-29 19:38:49,"Keep the good work, make sure you work on your ID verifications from 7days to 24/48hrs",5,False,Review,Salahmardooh,
1412,2021-08-08 09:15:48,"I am busy sending mail but no any feedback from you ,I am unable to make transfer I keep complain but yet no any feedback, advisable this is annoying app ,don’t even try this app",1,False,"I can’t rate this app ,",asuk1@,
1413,2021-04-05 22:26:31,Don’t know y I can’t upgrade my account been trying for days and it not working I got money in there which I can’t even move out and it so frustrating😩,1,False,Account can’t upgrade,sosilver456,
1414,2023-03-26 18:48:18,"Kuda am not happy with you guys,refund my 10,200 asap",5,False,Refund me,Escapeburgerr,"{'id': 35656755, 'body': ""Hi there, We're sincerely sorry for the inconvenience this may have caused you. Please can you share with us the details of the transactions( amount and date) . Please if have you sent us an email at  help@kuda.com stating your complaint? Please can you share with your Email address to enable us to follow up with the resolution.\r\nThank you💜\r\n"", 'modified': '2023-03-29T12:53:26Z'}"
1415,2020-06-28 12:45:53,Why is it that when people want to do mobile or any transfer your bank name isn’t always showing been having this problem please do something about it,1,False,transfer,anizho,
1416,2023-05-26 06:37:32,"I made a POS transaction since October 2022 which was declined yet I was debited, I have reported this to all Kuda know channels (Email, Kuda, WhatsApp) yet nothing has been done. The criminal mindset you guys seem to have surprises me",1,False,Failed Transactions with no Refund since October 2022,Odogwu Lyon,"{'id': 36835104, 'body': ""Hi there , We're sincerely sorry for the inconvenience this may have caused you. Please can you share with us the details of the transactions( amount and date) to enable us investigate immediately & solve the issue by send a mail to help@kuda.com . We are always available to provide answers to your concerns at all times. Thank you 💜\r\n"", 'modified': '2023-05-31T08:12:00Z'}"
1417,2023-05-01 11:47:54,"After the recent update my app tends to crash whenever I open it.
It’s not working at all",2,False,Crash,collins_2023,"{'id': 36300859, 'body': ""We're sincerely sorry for the inconvenience this may have caused you. Please you will need to update the version of your iOS on the appstore and then try again. Please reach out to us help@kuda.com if the issue persists. Thank you .💜"", 'modified': '2023-05-03T08:32:41Z'}"
1418,2023-04-27 17:32:36,"Kuda MFB is very superb but to the developers, But I suggest that the app suppose to support all kind of smartphones as the app keeps upgrading. Thanks",4,True,Recommendation,stevency0z,"{'id': 36047407, 'body': 'Thank you very much for your 5-star review!!!💜', 'modified': '2023-04-19T09:25:45Z'}"
1419,2023-03-29 11:06:01,I’ve been using Kuda for a long time with no problem buh now of a recent you guys service is the worst like the most annoying banking app I ever used I’m deleting this crappy app,1,False,Whatever,wwenjejejens,"{'id': 35700911, 'body': ""Hi there , We're sincerely sorry for the inconvenience this may have caused you and the delay in responding to your complaint. Please can you send a mail to help@kuda.com to enable us follow-up with the resolution of your complaint, if they are yet to be resolved? We look forward to your response. Your Kuda isn't going anywhere and your money is safe and secure in your account. We are always available to provide answers to your concerns at all times. Thank you 💜\r\n"", 'modified': '2023-03-31T13:27:36Z'}"
1420,2022-08-28 18:49:43,Fast and reliable for transactions,5,False,Kuda,michlaels,
1421,2023-03-24 21:04:26,"Has the worst customer support service. Just pray you don't ever have a problem with a transaction, they will frustrate your life and in the end you will never get your money back",1,False,My review,dewunmirokeeb,"{'id': 35604598, 'body': ""Hi there , We're sincerely sorry for the inconvenience this may have caused you. Please can you share with us the details of the transactions( amount and date) to enable us investigate immediately & solve the issue by send a mail to help@kuda.com . We are always available to provide answers to your concerns at all times. Thank you 💜\r\n"", 'modified': '2023-03-27T08:49:31Z'}"
